user_id,transaction_description,category_name
YOUR_USER_ID_HERE,CAVOK BREWING,Weekend
YOUR_USER_ID_HERE,"CIMP21 HALIFAX, NS",Weekend
YOUR_USER_ID_HERE,CINEPLEX,Weekend
YOUR_USER_ID_HERE,CINEPLEX #6110,Weekend
YOUR_USER_ID_HERE,CINEPLEX #6110 DIEPPE,Weekend
YOUR_USER_ID_HERE,CINEPLEX 8030 WEB Q,Weekend
YOUR_USER_ID_HERE,CINEPLEX 8030 WEB QPS,Weekend
YOUR_USER_ID_HERE,CKS ON THE WAY - FLORENCEVILLE,Weekend
YOUR_USER_ID_HERE,CLAIRE'S,Weekend
YOUR_USER_ID_HERE,"COASTAL INN HALIFAX HALIFAX, NS",Weekend
YOUR_USER_ID_HERE,COUCHE TARD - QUEBEC,Weekend
YOUR_USER_ID_HERE,COWS QUEEN STREET CHARLOTTETOWN,Weekend
YOUR_USER_ID_HERE,DOMINO'S PIZZA #10905,Weekend
YOUR_USER_ID_HERE,"DOMINO'S PIZZA #10905 DIEPPE, NB",Weekend
YOUR_USER_ID_HERE,DOMINO'S PIZZA DIEPP,Weekend
YOUR_USER_ID_HERE,DUCKY'S,Weekend
YOUR_USER_ID_HERE,"EASTSIDE MARIOS FREDER FREDERICTON, NB",Weekend
YOUR_USER_ID_HERE,FUNDY NATIONAL PARK,Weekend
YOUR_USER_ID_HERE,FUNDY TRAIL,Weekend
YOUR_USER_ID_HERE,GRANNAN'S SEAFO SAINT,Weekend
YOUR_USER_ID_HERE,GRANNAN'S SEAFOOD,Weekend
YOUR_USER_ID_HERE,HALIFAX INTL AI,Weekend
YOUR_USER_ID_HERE,HAPPY CRAFT BREWING,Weekend
YOUR_USER_ID_HERE,HARVEST CLEAN,Weekend
YOUR_USER_ID_HERE,HIE FREDERICTON,Weekend
YOUR_USER_ID_HERE,HILLSIDE ENTERTAINMENT LUTES MOUNTAI,Weekend
YOUR_USER_ID_HERE,HOPEWELL ROCKS,Weekend
YOUR_USER_ID_HERE,HOPEWELL ROCKS MOTEL,Weekend
YOUR_USER_ID_HERE,HOTEL LE VOYAGEUR - QUEBEC,Weekend
YOUR_USER_ID_HERE,"JIMS FAMILY RESTAURANT HALIFAX, NS",Weekend
YOUR_USER_ID_HERE,KINGS LANDING,Weekend
YOUR_USER_ID_HERE,KURO SUSHI SHEDIAC,Weekend
YOUR_USER_ID_HERE,LE BARBU,Weekend
YOUR_USER_ID_HERE,LE PAYS DE LA SAGO,Weekend
YOUR_USER_ID_HERE,LITTLE SOL CHARLOTTETOWN,Weekend
YOUR_USER_ID_HERE,LSP*BENNIC,Weekend
YOUR_USER_ID_HERE,"LSP*BENNIC MONCTON, NB",Weekend
YOUR_USER_ID_HERE,"MARINE HERITAGE STORE HALIFAX, NS",Weekend
YOUR_USER_ID_HERE,MCDONALD'S,Weekend
YOUR_USER_ID_HERE,MCDONALD'S - QUEBEC,Weekend
YOUR_USER_ID_HERE,MCDONALD'S #11507 MONCTON,Weekend
YOUR_USER_ID_HERE,MCDONALD'S #1516 DIEPPE,Weekend
YOUR_USER_ID_HERE,MCDONALD'S #17234 QPS SHEDIAC,Weekend
YOUR_USER_ID_HERE,"MCDONALD'S #17234 QPS SHEDIAC, NB",Weekend
YOUR_USER_ID_HERE,MCDONALD'S #40463,Weekend
YOUR_USER_ID_HERE,MCDONALD'S #40463 DIEPPE,Weekend
YOUR_USER_ID_HERE,MCDONALD'S #40828 MONCTON,Weekend
YOUR_USER_ID_HERE,MCDONALDS,Weekend
YOUR_USER_ID_HERE,MONCTON EVENTS CENTRE MONCT,Weekend
YOUR_USER_ID_HERE,MUSEE CIVILISATION - QUEBEC,Weekend
YOUR_USER_ID_HERE,NAYAX CANADA,Weekend
YOUR_USER_ID_HERE,NIAGARA CITY CRUISES,Weekend
YOUR_USER_ID_HERE,NIAGARA PARKS COMMISSION,Weekend
YOUR_USER_ID_HERE,OTTAWA,Weekend
YOUR_USER_ID_HERE,OUTDOOR ELEMENT FUNDY,Weekend
YOUR_USER_ID_HERE,PAYS DE LA SAGO,Weekend
YOUR_USER_ID_HERE,PIZZA DELIGHT,Weekend
YOUR_USER_ID_HERE,PIZZA DELIGHT DIEPP,Weekend
YOUR_USER_ID_HERE,"PIZZA DELIGHT MOUNTAIN MONCTON, NB",Weekend
YOUR_USER_ID_HERE,PLAYSTATION,Weekend
YOUR_USER_ID_HERE,RED SATAY,Weekend
YOUR_USER_ID_HERE,RED SATAY DIEPPE,Weekend
YOUR_USER_ID_HERE,"RED SATAY DIEPPE DIEPPE, NB",Weekend
YOUR_USER_ID_HERE,"RED SATAY DIEPPE, NB",Weekend
YOUR_USER_ID_HERE,ROCCO'S CUCINA,Weekend
YOUR_USER_ID_HERE,SAFIR MOROCCAN HAM,Weekend
YOUR_USER_ID_HERE,"SAPORI ITALIAN STREET HALIFAX, NS",Weekend
YOUR_USER_ID_HERE,SECOND CUP,Weekend
YOUR_USER_ID_HERE,SECOND CUP 9671 SAINT,Weekend
YOUR_USER_ID_HERE,"SKY ZONE MONCTON MONCTON, NB",Weekend
YOUR_USER_ID_HERE,SMITTY'S CHARLO CHARLOTTETOPECA,Weekend
YOUR_USER_ID_HERE,SP GLOBO CHAUSSURES,Weekend
YOUR_USER_ID_HERE,STACKED PANCAKE,Weekend
YOUR_USER_ID_HERE,STRAIGHT CROSSING BRIDGE,Weekend
YOUR_USER_ID_HERE,STRAIT CROSSING BRIDGE BORDEN-CARLET,Weekend
YOUR_USER_ID_HERE,SUBWAY,Weekend
YOUR_USER_ID_HERE,SUBWAY DIEPPE NBCA,Weekend
YOUR_USER_ID_HERE,TD STATION,Weekend
YOUR_USER_ID_HERE,THE CAVES RESTAURANT L SAINT MARTINS,Weekend
YOUR_USER_ID_HERE,TICKETMASTER,Weekend
YOUR_USER_ID_HERE,TICKETMASTER CANADA HOST,Weekend
YOUR_USER_ID_HERE,TICKETMASTER CANADA HOST TORONTO ON,Weekend
YOUR_USER_ID_HERE,"TIDE & BOAR BREWING MONCTON, NB",Weekend
YOUR_USER_ID_HERE,TIM HORTONS,Weekend
YOUR_USER_ID_HERE,TIM HORTONS #0445 CHARLOTTETOWN,Weekend
YOUR_USER_ID_HERE,"TIM HORTONS #0455 MONCTON, NB",Weekend
YOUR_USER_ID_HERE,TRANSFER,Weekend
YOUR_USER_ID_HERE,TRUEMAN BLUEBERRY,Weekend
YOUR_USER_ID_HERE,VIA RAIL CANADA INC./K,Weekend
YOUR_USER_ID_HERE,VICKERS RIVER,Weekend
YOUR_USER_ID_HERE,"VICTORIAS MANSION GUESTHOUSE - TORONTO, ON",Weekend
YOUR_USER_ID_HERE,WEEKEND IN NOVA SCOTIA,Weekend
YOUR_USER_ID_HERE,WEEKEND IN TORONTO,Weekend
YOUR_USER_ID_HERE,ZOO MONCTON,Weekend
